search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
48," Case Funda Silicona iPhone 5, Se, 6, 7, 8, X ",22,NA,"
			
				Nuevo
			
			
				
					 - 
				
				21
				vendidos
			
		",(991 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-431979684-case-funda-silicona-iphone-5-se-6-7-8-x-_JM#position=48&type=item&tracking_id=04f6ad65-023e-4ce3-89df-45379e5ddac8,NA,NA,NA,NA,NA,#431979684,Apple,NA,Apple,NA,Silicona Rígida
49," Case Funda iPhone 7/8, 7/8 Plus, Xr Y Xs Max ",55,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-436695536-case-funda-iphone-78-78-plus-xr-y-xs-max-_JM#position=49&type=item&tracking_id=04f6ad65-023e-4ce3-89df-45379e5ddac8,NA,NA,NA,NA,NA,#436695536,Apple,NA,NA,NA,NA
50, Case Funda Resistente Color Camaleón Para iPhone 8 Y 7 Plus ,49,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-434939764-case-funda-resistente-color-camaleon-para-iphone-8-y-7-plus-_JM#position=50&type=item&tracking_id=04f6ad65-023e-4ce3-89df-45379e5ddac8,NA,NA,NA,NA,NA,#434939764,Apple,Verde,Apple,Case color Camaleon,NA
51, Nuevo Case Magnetico iPhone 6 /6s / 7 iPhone 8 + Vidrio ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(43 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/PERUIMPORTA.,https://articulo.mercadolibre.com.pe/MPE-433356344-nuevo-case-magnetico-iphone-6-6s-7-iphone-8-vidrio-_JM#position=1&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#433356344,Apple,NA,NA,NA,Aluminio
52, Protector Bumper Funda Case iPhone 6 / 6s 7 / 8plus Aluminio ,75,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(13 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-426950928-protector-bumper-funda-case-iphone-6-6s-7-8plus-aluminio-_JM#position=2&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#426950928,Apple,NA,NA,NA,NA
53," Case Funda iPhone 6, 6s, 7/8, 7/ 8 Plus, X, Xs, Xr Y Xs Max ",55,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-436663632-case-funda-iphone-6-6s-78-7-8-plus-x-xs-xr-y-xs-max-_JM#position=3&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#436663632,Apple,NA,NA,NA,NA
54, Case Premium iPhone 7 8 Plus Xr Protector Funda Anti-shock ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(29 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SABO520433,https://articulo.mercadolibre.com.pe/MPE-434229773-case-premium-iphone-7-8-plus-xr-protector-funda-anti-shock-_JM#position=4&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#434229773,Apple,NA,NA,NA,NA
55, Protector Spigen iPhone 7 8 Apple Vidrio Templado - Masplay ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(997 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,https://articulo.mercadolibre.com.pe/MPE-432672847-protector-spigen-iphone-7-8-apple-vidrio-templado-masplay-_JM#position=5&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#432672847,Apple,NA,Spigen,NA,Acrílico
56, Funda Original Silicona iPhone 6 - 7 - 8 ,60,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-427614195-funda-original-silicona-iphone-6-7-8-_JM#position=6&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#427614195,Apple,NA,NA,NA,Silicona
57, Case iPhone 7 Plus 7+ 7 8 8+ Funda Cover Extrema Thor Metal ,130,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421670783-case-iphone-7-plus-7-7-8-8-funda-cover-extrema-thor-metal-_JM#position=7&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#421670783,Apple,NA,NA,NA,NA
58, Apple Leather Case @ iPhone 7 8 Funda Cuero Tienda ,189,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990410-apple-leather-case-iphone-7-8-funda-cuero-tienda-_JM#position=8&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#435990410,Apple,Negro,Apple,Leather Case,Cuero
59," Case Funda iPhone 6s, 7, 8,7 Plus, 8 Plus,x,xs, Xr Y Xs Max ",55,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-436695527-case-funda-iphone-6s-7-87-plus-8-plusxxs-xr-y-xs-max-_JM#position=9&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#436695527,Apple,NA,NA,NA,NA
60," Case Funda Protector iPhone 7, 8, 7/8 Plus, X, Xs Y Xr ",35,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-435296680-case-funda-protector-iphone-7-8-78-plus-x-xs-y-xr-_JM#position=10&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#435296680,Apple,NA,NA,NA,NA
61, Protector Bumper Funda Case iPhone 7/8/plus/x Aluminio Pro ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				39
				vendidos
			
		",(16 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-427126693-protector-bumper-funda-case-iphone-78plusx-aluminio-pro-_JM#position=11&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#427126693,Apple,NA,NA,NA,NA
62, Case iPhone 7 6 Plus Galaxy Note 9 8 S9 C/ Vidrio Funda Usa ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(97 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-432123028-case-iphone-7-6-plus-galaxy-note-9-8-s9-c-vidrio-funda-usa-_JM#position=12&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#432123028,Apple,NA,NA,NA,NA
63, Rock Case Funda Protector Dot Series iPhone 7 / 8 + Mica 2.5 ,45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-428833455-rock-case-funda-protector-dot-series-iphone-7-8-mica-25-_JM#position=13&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#428833455,Apple,Negro,NA,NA,NA
64, Funda Con Tapa Cuero Genuino Para iPhone 8 Plus Y 7 Plus ,109,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-429033178-funda-con-tapa-cuero-genuino-para-iphone-8-plus-y-7-plus-_JM#position=14&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#429033178,Apple,NA,icarer,Flip Cover Curvo Cuero Genuino,Cuero
65, Funda Case Tarjetero De Cuero iPhone 7 8 - Tienda ,55,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CASE-COVERS,https://articulo.mercadolibre.com.pe/MPE-432147756-funda-case-tarjetero-de-cuero-iphone-7-8-tienda-_JM#position=15&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#432147756,Apple,NA,NA,NA,NA
66, Case Funda Original Jelly iPhone 7plus / 8 Plus / 6 Plus ,28,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435783718-case-funda-original-jelly-iphone-7plus-8-plus-6-plus-_JM#position=16&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#435783718,Apple,NA,NA,NA,NA
67, Funda Case Protector Aluminio iPhone 7/8/plus/x Delgado+glas ,109,NA,"
			
				Nuevo
			
			
				
					 - 
				
				25
				vendidos
			
		",(75 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979846-funda-case-protector-aluminio-iphone-78plusx-delgadoglas-_JM#position=17&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#422979846,NA,NA,NA,NA,NA
68," Runsy - Funda Para iPhone 8/7/6s/6 (batería Recargable, 5800 ",278,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436435978-runsy-funda-para-iphone-876s6-bateria-recargable-5800-_JM#position=18&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#436435978,NA,NA,NA,NA,NA
69, Protector Case Funda Delgado iPhone 7/8/plus/x Aluminio ,99,NA,"
			
				Nuevo
			
			
				
					 - 
				
				93
				vendidos
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,3,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979822-protector-case-funda-delgado-iphone-78plusx-aluminio-_JM#position=19&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,3,0,0,0,0,#422979822,Apple,NA,NA,NA,NA
70, Funda Case Protector Todo Terreno iPhone 7/8/plus/x Aluminio ,229,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-424962913-funda-case-protector-todo-terreno-iphone-78plusx-aluminio-_JM#position=20&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#424962913,Apple,Aluminio,NA,NA,NA
71, Funda De Mickey Mouse Para iPhone 7 Plus Y 8 Plus ,50,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REVOLUTION.STAR,https://articulo.mercadolibre.com.pe/MPE-436464787-funda-de-mickey-mouse-para-iphone-7-plus-y-8-plus-_JM#position=21&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#436464787,Apple,NA,NA,NA,Cuero
72, Case Funda Bmw De Pc Original iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279649-case-funda-bmw-de-pc-original-iphone-78-_JM#position=22&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#432279649,Apple,NA,NA,NA,NA
73, Funda Case Magnético iPhone 6/6s iPhone 7 iPhone 8 Apple ,49,NA,"
			
				Nuevo
			
			
		",(25 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUIMPORTA.,https://articulo.mercadolibre.com.pe/MPE-433349390-funda-case-magnetico-iphone-66s-iphone-7-iphone-8-apple-_JM#position=23&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#433349390,Apple,NA,Apple,NA,NA
74, Case Armor Protector Funda Soporte iPhone 5 6 7 8 Plus ,49,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBITECH.PE,https://articulo.mercadolibre.com.pe/MPE-432409559-case-armor-protector-funda-soporte-iphone-5-6-7-8-plus-_JM#position=24&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#432409559,Apple,NA,NA,NA,NA
75, Case Mate Funda Case Cuero Genuino iPhone X Xs 8 7 6 6s Plus ,149,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436147670-case-mate-funda-case-cuero-genuino-iphone-x-xs-8-7-6-6s-plus-_JM#position=25&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#436147670,Apple,Black,NA,NA,Cuero
76, Case iPhone Funda 6/6plus 7/8 7/8plus X/xs Max /xr / Xs /6s ,29,NA,"
			
				Nuevo
			
			
		",(24 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAROLD25X,https://articulo.mercadolibre.com.pe/MPE-436847777-case-iphone-funda-66plus-78-78plus-xxs-max-xr-xs-6s-_JM#position=26&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#436847777,Apple,NA,NA,NA,NA
77, Funda Case Protector Delgado Mate iPhone 7/8/plus/x ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				18
				vendidos
			
		",(32 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-425119317-funda-case-protector-delgado-mate-iphone-78plusx-_JM#position=27&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#425119317,Apple,NA,NA,NA,NA
78, Funda Case Protector Anti Caída iPhone 7/8/plus/x/s/r/max ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				136
				vendidos
			
		",(99 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-425935369-funda-case-protector-anti-caida-iphone-78plusxsrmax-_JM#position=28&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,4,0,0,0,1,#425935369,Apple,NA,NA,NA,NA
79," Protector Funda Case Para Apple iPhone 6, 7, 8, X, Xs ",29,NA,"
			
				Nuevo
			
			
		",(999 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FREEMARKETPERU,https://articulo.mercadolibre.com.pe/MPE-433394364-protector-funda-case-para-apple-iphone-6-7-8-x-xs-_JM#position=29&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#433394364,Apple,NA,Apple,NA,NA
80, Funda Bumper Case iPhone 7/8/plus/x Aluminio Antishock ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-427847071-funda-bumper-case-iphone-78plusx-aluminio-antishock-_JM#position=30&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#427847071,Apple,Roja,NA,NA,NA
81, Case Funda Mercedes-benz De Cuero Genuino iPhone 7 8 6 6s ,50,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433054364-case-funda-mercedes-benz-de-cuero-genuino-iphone-7-8-6-6s-_JM#position=31&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#433054364,Apple,NA,NA,NA,NA
82, Funda Case Cuero Tipo Billetera iPhone 7 8 - Tienda ,55,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CASE-COVERS,https://articulo.mercadolibre.com.pe/MPE-420879241-funda-case-cuero-tipo-billetera-iphone-7-8-tienda-_JM#position=32&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#420879241,Apple,Negro,NA,NA,NA
83, Case iPhone 8 7 Plus Supcase Funda Gancho Armor Anti Shock ,159,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(23 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421249696-case-iphone-8-7-plus-supcase-funda-gancho-armor-anti-shock-_JM#position=33&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#421249696,Apple,NA,NA,NA,NA
84, Case Funda Para iPhone 7 / 8 Transparente Anti Caidas Mobo ,40,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435333458-case-funda-para-iphone-7-8-transparente-anti-caidas-mobo-_JM#position=34&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#435333458,Apple,NA,NA,NA,NA
85," Case Funda Silicona iPhone 6, 7, 8, X, Plus ",15,NA,"
			
				Nuevo
			
			
				
					 - 
				
				54
				vendidos
			
		",(48 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,2.0,1,http://perfil.mercadolibre.com.pe/MAOMATACASTILLO,https://articulo.mercadolibre.com.pe/MPE-433067982-case-funda-silicona-iphone-6-7-8-x-plus-_JM#position=35&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#433067982,Apple,NA,NA,NA,NA
86, Premium Funda Case Protector iPhone 7/8 + Cristal Pantalla ,125,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979848-premium-funda-case-protector-iphone-78-cristal-pantalla-_JM#position=36&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#422979848,Apple,NA,NA,NA,NA
87, Funda Protector iPhone 7/8/plus/x Delgado Original ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				16
				vendidos
			
		",(84 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-425414808-funda-protector-iphone-78plusx-delgado-original-_JM#position=37&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#425414808,Apple,NA,NA,NA,NA
88, Case Funda Protector Minnie Pooh Stich Muñeco iPhone 7/8 ,70,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436104428-case-funda-protector-minnie-pooh-stich-muneco-iphone-78-_JM#position=38&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#436104428,Apple,NA,NA,NA,NA
89, Case Funda Bmw De Fibra De Carbon iPhone 7 8 6 6s ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432213957-case-funda-bmw-de-fibra-de-carbon-iphone-7-8-6-6s-_JM#position=39&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#432213957,Apple,NA,NA,NA,NA
90, Funda Soporte Case Protector iPhone 7 Plus - 8 Plus ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TEVEN255,https://articulo.mercadolibre.com.pe/MPE-422461248-funda-soporte-case-protector-iphone-7-plus-8-plus-_JM#position=40&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#422461248,Apple,NA,NA,NA,NA
91, Funda iPhone 8/8plus/7/7plus Rob Case Carcasa Protector ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				31
				vendidos
			
		",(4 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430710624-funda-iphone-88plus77plus-rob-case-carcasa-protector-_JM#position=41&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#430710624,Apple,Rojo,NA,NA,NA
92, Funda Case Protector Bumper Aluminio iPhone 7/8/plus + Glass ,119,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		",(38 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-424832128-funda-case-protector-bumper-aluminio-iphone-78plus-glass-_JM#position=42&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#424832128,Apple,NA,NA,NA,NA
93, iPhone 7/8 6 6s Case Funda Ferrari De Silicona Original ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279603-iphone-78-6-6s-case-funda-ferrari-de-silicona-original-_JM#position=43&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#432279603,Apple,NA,NA,NA,NA
94, Case Funda Bmw De Fibra De Carbon iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279582-case-funda-bmw-de-fibra-de-carbon-iphone-78-_JM#position=44&type=item&tracking_id=16893737-3318-40b9-8928-589d46b53d37,NA,NA,NA,NA,NA,#432279582,Apple,NA,NA,NA,NA
